Meter ID,Service Address,Occupant Name,Account Number,Reading Date,Cumulative Reading,Unit,Diagnostic Flag,Route,Notes
M-1023,"261 Highway 287, Wiley, CO 81092",Resident 1023,A-20023,2024-11-15,193844,gallons,,R6,
M-1023,"261 Highway 287, Wiley, CO 81092",Resident 1023,A-20023,2024-12-16,198819,gallons,,R6,
M-1024,"268 Maple Ave, Wiley, CO 81092",Resident 1024,A-20024,2024-08-12,264000,gallons,,R1,
M-1024,"268 Maple Ave, Wiley, CO 81092",Resident 1024,A-20024,2024-09-13,267077,gallons,,R1,
M-1024,"268 Maple Ave, Wiley, CO 81092",Resident 1024,A-20024,2024-10-14,269512,gallons,,R1,
M-1024,"268 Maple Ave, Wiley, CO 81092",Resident 1024,A-20024,2024-11-15,271221,gallons,,R1,
M-1024,"268 Maple Ave, Wiley, CO 81092",Resident 1024,A-20024,2024-12-16,272896,gallons,,R1,
M-1025,"275 Oak St, Wiley, CO 81092",Resident 1025,A-20025,2024-08-12,90179,gallons,,R2,
M-1025,"275 Oak St, Wiley, CO 81092",Resident 1025,A-20025,2024-09-13,97596,gallons,,R2,
M-1025,"275 Oak St, Wiley, CO 81092",Resident 1025,A-20025,2024-10-14,104893,gallons,,R2,
M-1025,"275 Oak St, Wiley, CO 81092",Resident 1025,A-20025,2024-11-15,110462,gallons,,R2,
M-1025,"275 Oak St, Wiley, CO 81092",Resident 1025,A-20025,2024-12-16,114943,gallons,,R2,
M-1026,"282 Elm St, Wiley, CO 81092",Resident 1026,A-20026,2024-08-12,142182,gallons,,R3,
M-1026,"282 Elm St, Wiley, CO 81092",Resident 1026,A-20026,2024-09-13,146839,gallons,,R3,
M-1026,"282 Elm St, Wiley, CO 81092",Resident 1026,A-20026,2024-10-14,150639,gallons,,R3,
M-1026,"282 Elm St, Wiley, CO 81092",Resident 1026,A-20026,2024-11-15,153483,gallons,,R3,
M-1026,"282 Elm St, Wiley, CO 81092",Resident 1026,A-20026,2024-12-16,156173,gallons,,R3,
M-1027,"289 3rd Ave, Wiley, CO 81092",Resident 1027,A-20027,2024-08-12,260857,gallons,,R4,
M-1027,"289 3rd Ave, Wiley, CO 81092",Resident 1027,A-20027,2024-09-13,269542,gallons,,R4,
M-1027,"289 3rd Ave, Wiley, CO 81092",Resident 1027,A-20027,2024-10-14,278279,gallons,,R4,
M-1027,"289 3rd Ave, Wiley, CO 81092",Resident 1027,A-20027,2024-11-15,284935,gallons,,R4,
M-1027,"289 3rd Ave, Wiley, CO 81092",Resident 1027,A-20027,2024-12-16,290773,gallons,,R4,
M-1028,"296 5th St, Wiley, CO 81092",Resident 1028,A-20028,2024-08-12,61629,gallons,,R5,
M-1028,"296 5th St, Wiley, CO 81092",Resident 1028,A-20028,2024-09-13,71435,gallons,,R5,
M-1028,"296 5th St, Wiley, CO 81092",Resident 1028,A-20028,2024-10-14,78987,gallons,,R5,
M-1028,"296 5th St, Wiley, CO 81092",Resident 1028,A-20028,2024-11-15,84405,gallons,,R5,
M-1028,"296 5th St, Wiley, CO 81092",Resident 1028,A-20028,2024-12-16,90242,gallons,,R5,
M-1029,"303 Ranch Rd, Wiley, CO 81092",Resident 1029,A-20029,2024-08-12,266124,gallons,,R6,
M-1029,"303 Ranch Rd, Wiley, CO 81092",Resident 1029,A-20029,2024-09-13,276120,gallons,,R6,
M-1029,"303 Ranch Rd, Wiley, CO 81092",Resident 1029,A-20029,2024-10-14,283133,gallons,,R6,
M-1029,"303 Ranch Rd, Wiley, CO 81092",Resident 1029,A-20029,2024-11-15,289891,gallons,,R6,
M-1029,"303 Ranch Rd, Wiley, CO 81092",Resident 1029,A-20029,2024-12-16,295399,gallons,,R6,
M-1030,"310 Irrigation Ln, Wiley, CO 81092",Resident 1030,A-20030,2024-08-12,198051,gallons,,R1,
M-1030,"310 Irrigation Ln, Wiley, CO 81092",Resident 1030,A-20030,2024-09-13,205829,gallons,,R1,
M-1030,"310 Irrigation Ln, Wiley, CO 81092",Resident 1030,A-20030,2024-10-14,212500,gallons,,R1,
M-1030,"310 Irrigation Ln, Wiley, CO 81092",Resident 1030,A-20030,2024-11-15,218224,gallons,,R1,
M-1030,"310 Irrigation Ln, Wiley, CO 81092",Resident 1030,A-20030,2024-12-16,223769,gallons,,R1,
M-1031,"317 North Frontage, Wiley, CO 81092",Resident 1031,A-20031,2024-08-12,296918,gallons,,R2,
M-1031,"317 North Frontage, Wiley, CO 81092",Resident 1031,A-20031,2024-09-13,303311,gallons,,R2,
M-1031,"317 North Frontage, Wiley, CO 81092",Resident 1031,A-20031,2024-10-14,309700,gallons,,R2,
M-1031,"317 North Frontage, Wiley, CO 81092",Resident 1031,A-20031,2024-11-15,313878,gallons,,R2,
M-1031,"317 North Frontage, Wiley, CO 81092",Resident 1031,A-20031,2024-12-16,317673,gallons,,R2,
M-1032,"324 South Loop, Wiley, CO 81092",Resident 1032,A-20032,2024-08-12,205036,gallons,,R3,
M-1032,"324 South Loop, Wiley, CO 81092",Resident 1032,A-20032,2024-09-13,209385,gallons,,R3,
M-1032,"324 South Loop, Wiley, CO 81092",Resident 1032,A-20032,2024-10-14,212841,gallons,,R3,
M-1032,"324 South Loop, Wiley, CO 81092",Resident 1032,A-20032,2024-11-15,215648,gallons,,R3,
M-1032,"324 South Loop, Wiley, CO 81092",Resident 1032,A-20032,2024-12-16,218496,gallons,,R3,
M-1033,"331 Pioneer Rd, Wiley, CO 81092",Resident 1033,A-20033,2024-08-12,310091,gallons,,R4,Known large lot / livestock
M-1033,"331 Pioneer Rd, Wiley, CO 81092",Resident 1033,A-20033,2024-09-13,337707,gallons,,R4,
M-1033,"331 Pioneer Rd, Wiley, CO 81092",Resident 1033,A-20033,2024-10-14,365220,gallons,,R4,
M-1033,"331 Pioneer Rd, Wiley, CO 81092",Resident 1033,A-20033,2024-11-15,383565,gallons,,R4,
M-1033,"331 Pioneer Rd, Wiley, CO 81092",Resident 1033,A-20033,2024-12-16,403027,gallons,,R4,
M-1034,"338 Cottonwood Dr, Wiley, CO 81092",Resident 1034,A-20034,2024-08-12,351561,gallons,,R5,
M-1034,"338 Cottonwood Dr, Wiley, CO 81092",Resident 1034,A-20034,2024-09-13,360781,gallons,,R5,
M-1034,"338 Cottonwood Dr, Wiley, CO 81092",Resident 1034,A-20034,2024-10-14,368581,gallons,,R5,
M-1034,"338 Cottonwood Dr, Wiley, CO 81092",Resident 1034,A-20034,2024-11-15,373894,gallons,,R5,
M-1034,"338 Cottonwood Dr, Wiley, CO 81092",Resident 1034,A-20034,2024-12-16,378868,gallons,,R5,
M-1035,"345 Sand Creek Rd, Wiley, CO 81092",Resident 1035,A-20035,2024-08-12,403010,gallons,,R6,
M-1035,"345 Sand Creek Rd, Wiley, CO 81092",Resident 1035,A-20035,2024-09-13,408011,gallons,,R6,
M-1035,"345 Sand Creek Rd, Wiley, CO 81092",Resident 1035,A-20035,2024-10-14,412517,gallons,,R6,
M-1035,"345 Sand Creek Rd, Wiley, CO 81092",Resident 1035,A-20035,2024-11-15,416345,gallons,,R6,
M-1035,"345 Sand Creek Rd, Wiley, CO 81092",Resident 1035,A-20035,2024-12-16,419968,gallons,,R6,
M-1036,"352 Prairie View, Wiley, CO 81092",Resident 1036,A-20036,2024-08-12,307976,gallons,,R1,
M-1036,"352 Prairie View, Wiley, CO 81092",Resident 1036,A-20036,2024-09-13,310578,gallons,,R1,
M-1036,"352 Prairie View, Wiley, CO 81092",Resident 1036,A-20036,2024-10-14,312802,gallons,,R1,
M-1036,"352 Prairie View, Wiley, CO 81092",Resident 1036,A-20036,2024-11-15,314652,gallons,,R1,
M-1036,"352 Prairie View, Wiley, CO 81092",Resident 1036,A-20036,2024-12-16,316340,gallons,,R1,
M-1037,"359 School House Rd, Wiley, CO 81092",Resident 1037,A-20037,2024-08-12,141658,gallons,,R2,
M-1037,"359 School House Rd, Wiley, CO 81092",Resident 1037,A-20037,2024-09-13,152753,gallons,,R2,
M-1037,"359 School House Rd, Wiley, CO 81092",Resident 1037,A-20037,2024-10-14,162340,gallons,,R2,
M-1037,"359 School House Rd, Wiley, CO 81092",Resident 1037,A-20037,2024-11-15,169222,gallons,,R2,
M-1037,"359 School House Rd, Wiley, CO 81092",Resident 1037,A-20037,2024-12-16,175561,gallons,,R2,
M-1038,"366 Cemetery Rd, Wiley, CO 81092",Resident 1038,A-20038,2024-08-12,154490,gallons,,R3,
M-1038,"366 Cemetery Rd, Wiley, CO 81092",Resident 1038,A-20038,2024-09-13,158713,gallons,,R3,
M-1038,"366 Cemetery Rd, Wiley, CO 81092",Resident 1038,A-20038,2024-10-14,161757,gallons,,R3,
M-1038,"366 Cemetery Rd, Wiley, CO 81092",Resident 1038,A-20038,2024-11-15,164101,gallons,,R3,
M-1038,"366 Cemetery Rd, Wiley, CO 81092",Resident 1038,A-20038,2024-12-16,166730,gallons,,R3,
M-1039,"373 Grain Elevator Rd, Wiley, CO 81092",Resident 1039,A-20039,2024-08-12,217103,gallons,,R4,
M-1039,"373 Grain Elevator Rd, Wiley, CO 81092",Resident 1039,A-20039,2024-09-13,226326,gallons,,R4,
M-1039,"373 Grain Elevator Rd, Wiley, CO 81092",Resident 1039,A-20039,2024-10-14,234195,gallons,,R4,
M-1039,"373 Grain Elevator Rd, Wiley, CO 81092",Resident 1039,A-20039,2024-11-15,239688,gallons,,R4,
M-1039,"373 Grain Elevator Rd, Wiley, CO 81092",Resident 1039,A-20039,2024-12-16,245286,gallons,,R4,
M-1040,"380 Main St, Wiley, CO 81092",Resident 1040,A-20040,2024-08-12,171829,gallons,,R5,
M-1040,"380 Main St, Wiley, CO 81092",Resident 1040,A-20040,2024-09-13,178170,gallons,,R5,
M-1040,"380 Main St, Wiley, CO 81092",Resident 1040,A-20040,2024-10-14,183664,gallons,,R5,
M-1040,"380 Main St, Wiley, CO 81092",Resident 1040,A-20040,2024-11-15,188090,gallons,,R5,
M-1040,"380 Main St, Wiley, CO 81092",Resident 1040,A-20040,2024-12-16,191729,gallons,,R5,
M-1041,"387 County Rd 10, Wiley, CO 81092",Resident 1041,A-20041,2024-08-12,87650,gallons,,R6,
M-1041,"387 County Rd 10, Wiley, CO 81092",Resident 1041,A-20041,2024-09-13,92847,gallons,,R6,
M-1041,"387 County Rd 10, Wiley, CO 81092",Resident 1041,A-20041,2024-10-14,98112,gallons,,R6,
M-1041,"387 County Rd 10, Wiley, CO 81092",Resident 1041,A-20041,2024-11-15,102272,gallons,,R6,
M-1041,"387 County Rd 10, Wiley, CO 81092",Resident 1041,A-20041,2024-12-16,106511,gallons,,R6,
M-1042,"394 County Rd 14, Wiley, CO 81092",Resident 1042,A-20042,2024-08-12,359290,gallons,,R1,
M-1042,"394 County Rd 14, Wiley, CO 81092",Resident 1042,A-20042,2024-09-13,364223,gallons,,R1,
M-1042,"394 County Rd 14, Wiley, CO 81092",Resident 1042,A-20042,2024-10-14,368685,gallons,,R1,
M-1042,"394 County Rd 14, Wiley, CO 81092",Resident 1042,A-20042,2024-11-15,372096,gallons,,R1,
M-1042,"394 County Rd 14, Wiley, CO 81092",Resident 1042,A-20042,2024-12-16,375458,gallons,,R1,
M-1043,"401 Highway 287, Wiley, CO 81092",Resident 1043,A-20043,2024-08-12,338360,gallons,,R2,
M-1043,"401 Highway 287, Wiley, CO 81092",Resident 1043,A-20043,2024-09-13,342661,gallons,,R2,
M-1043,"401 Highway 287, Wiley, CO 81092",Resident 1043,A-20043,2024-10-14,346560,gallons,,R2,
M-1043,"401 Highway 287, Wiley, CO 81092",Resident 1043,A-20043,2024-11-15,348854,gallons,,R2,
M-1043,"401 Highway 287, Wiley, CO 81092",Resident 1043,A-20043,2024-12-16,351823,gallons,,R2,
M-1044,"408 Maple Ave, Wiley, CO 81092",Resident 1044,A-20044,2024-08-12,86965,gallons,,R3,
M-1044,"408 Maple Ave, Wiley, CO 81092",Resident 1044,A-20044,2024-09-13,91693,gallons,,R3,
M-1044,"408 Maple Ave, Wiley, CO 81092",Resident 1044,A-20044,2024-10-14,95148,gallons,,R3,
M-1044,"408 Maple Ave, Wiley, CO 81092",Resident 1044,A-20044,2024-11-15,98428,gallons,,R3,
M-1044,"408 Maple Ave, Wiley, CO 81092",Resident 1044,A-20044,2024-12-16,101146,gallons,,R3,
M-1045,"415 Oak St, Wiley, CO 81092",Resident 1045,A-20045,2024-08-12,225050,gallons,,R4,
M-1045,"415 Oak St, Wiley, CO 81092",Resident 1045,A-20045,2024-09-13,235530,gallons,,R4,
M-1045,"415 Oak St, Wiley, CO 81092",Resident 1045,A-20045,2024-10-14,242920,gallons,,R4,
M-1045,"415 Oak St, Wiley, CO 81092",Resident 1045,A-20045,2024-11-15,249928,gallons,,R4,
M-1045,"415 Oak St, Wiley, CO 81092",Resident 1045,A-20045,2024-12-16,255988,gallons,,R4,
M-1046,"422 Elm St, Wiley, CO 81092",Resident 1046,A-20046,2024-08-12,86301,gallons,,R5,
M-1046,"422 Elm St, Wiley, CO 81092",Resident 1046,A-20046,2024-09-13,91494,gallons,,R5,
M-1046,"422 Elm St, Wiley, CO 81092",Resident 1046,A-20046,2024-10-14,96612,gallons,,R5,
M-1046,"422 Elm St, Wiley, CO 81092",Resident 1046,A-20046,2024-11-15,100090,gallons,,R5,
M-1046,"422 Elm St, Wiley, CO 81092",Resident 1046,A-20046,2024-12-16,103306,gallons,,R5,
M-1047,"429 3rd Ave, Wiley, CO 81092",Resident 1047,A-20047,2024-08-12,80438,gallons,,R6,
M-1047,"429 3rd Ave, Wiley, CO 81092",Resident 1047,A-20047,2024-09-13,83982,gallons,,R6,
M-1047,"429 3rd Ave, Wiley, CO 81092",Resident 1047,A-20047,2024-10-14,86623,gallons,,R6,
M-1047,"429 3rd Ave, Wiley, CO 81092",Resident 1047,A-20047,2024-11-15,89080,gallons,,R6,
M-1047,"429 3rd Ave, Wiley, CO 81092",Resident 1047,A-20047,2024-12-16,91354,gallons,,R6,
M-1048,"436 5th St, Wiley, CO 81092",Resident 1048,A-20048,2024-08-12,359838,gallons,,R1,
M-1048,"436 5th St, Wiley, CO 81092",Resident 1048,A-20048,2024-09-13,363677,gallons,,R1,
M-1048,"436 5th St, Wiley, CO 81092",Resident 1048,A-20048,2024-10-14,366436,gallons,,R1,
M-1048,"436 5th St, Wiley, CO 81092",Resident 1048,A-20048,2024-11-15,368503,gallons,,R1,
M-1048,"436 5th St, Wiley, CO 81092",Resident 1048,A-20048,2024-12-16,370976,gallons,,R1,
M-1049,"443 Ranch Rd, Wiley, CO 81092",Resident 1049,A-20049,2024-08-12,306567,gallons,,R2,
M-1049,"443 Ranch Rd, Wiley, CO 81092",Resident 1049,A-20049,2024-09-13,312562,gallons,,R2,
M-1049,"443 Ranch Rd, Wiley, CO 81092",Resident 1049,A-20049,2024-10-14,318086,gallons,,R2,
