Meter ID,Service Address,Occupant Name,Account Number,Reading Date,Cumulative Reading,Unit,Diagnostic Flag,Route,Notes
M-1008,"156 5th St, Wiley, CO 81092",Resident 1008,A-20008,2025-03-14,205473,gallons,,R3,
M-1008,"156 5th St, Wiley, CO 81092",Resident 1008,A-20008,2025-04-15,208326,gallons,,R3,
M-1008,"156 5th St, Wiley, CO 81092",Resident 1008,A-20008,2025-05-16,211923,gallons,,R3,
M-1008,"156 5th St, Wiley, CO 81092",Resident 1008,A-20008,2025-06-12,216159,gallons,,R3,
M-1009,"163 Ranch Rd, Wiley, CO 81092",Resident 1009,A-20009,2025-01-12,136870,gallons,,R4,
M-1009,"163 Ranch Rd, Wiley, CO 81092",Resident 1009,A-20009,2025-02-13,142465,gallons,,R4,
M-1009,"163 Ranch Rd, Wiley, CO 81092",Resident 1009,A-20009,2025-03-14,150524,gallons,,R4,
M-1009,"163 Ranch Rd, Wiley, CO 81092",Resident 1009,A-20009,2025-04-15,159572,gallons,,R4,
M-1009,"163 Ranch Rd, Wiley, CO 81092",Resident 1009,A-20009,2025-05-16,169141,gallons,,R4,
M-1009,"163 Ranch Rd, Wiley, CO 81092",Resident 1009,A-20009,2025-06-12,180136,gallons,,R4,
M-1010,"170 Irrigation Ln, Wiley, CO 81092",Resident 1010,A-20010,2025-01-12,299187,gallons,,R5,
M-1010,"170 Irrigation Ln, Wiley, CO 81092",Resident 1010,A-20010,2025-02-13,301431,gallons,,R5,
M-1010,"170 Irrigation Ln, Wiley, CO 81092",Resident 1010,A-20010,2025-03-14,304207,gallons,,R5,
M-1010,"170 Irrigation Ln, Wiley, CO 81092",Resident 1010,A-20010,2025-04-15,307685,gallons,,R5,
M-1010,"170 Irrigation Ln, Wiley, CO 81092",Resident 1010,A-20010,2025-05-16,311016,gallons,,R5,
M-1010,"170 Irrigation Ln, Wiley, CO 81092",Resident 1010,A-20010,2025-06-12,314626,gallons,,R5,
M-1011,"177 North Frontage, Wiley, CO 81092",Resident 1011,A-20011,2025-01-12,381661,gallons,,R6,
M-1011,"177 North Frontage, Wiley, CO 81092",Resident 1011,A-20011,2025-02-13,387563,gallons,,R6,
M-1011,"177 North Frontage, Wiley, CO 81092",Resident 1011,A-20011,2025-03-14,394768,gallons,,R6,
M-1011,"177 North Frontage, Wiley, CO 81092",Resident 1011,A-20011,2025-04-15,401653,gallons,,R6,
M-1011,"177 North Frontage, Wiley, CO 81092",Resident 1011,A-20011,2025-05-16,410319,gallons,,R6,
M-1011,"177 North Frontage, Wiley, CO 81092",Resident 1011,A-20011,2025-06-12,419751,gallons,,R6,
M-1012,"184 South Loop, Wiley, CO 81092",Resident 1012,A-20012,2025-01-12,150872,gallons,,R1,
M-1012,"184 South Loop, Wiley, CO 81092",Resident 1012,A-20012,2025-02-13,156901,gallons,,R1,
M-1012,"184 South Loop, Wiley, CO 81092",Resident 1012,A-20012,2025-03-14,165982,gallons,,R1,
M-1012,"184 South Loop, Wiley, CO 81092",Resident 1012,A-20012,2025-04-15,175051,gallons,,R1,
M-1012,"184 South Loop, Wiley, CO 81092",Resident 1012,A-20012,2025-05-16,184224,gallons,,R1,
M-1012,"184 South Loop, Wiley, CO 81092",Resident 1012,A-20012,2025-06-12,193842,gallons,,R1,
M-1013,"191 Pioneer Rd, Wiley, CO 81092",Resident 1013,A-20013,2025-01-12,113777,gallons,,R2,
M-1013,"191 Pioneer Rd, Wiley, CO 81092",Resident 1013,A-20013,2025-02-13,118066,gallons,,R2,
M-1013,"191 Pioneer Rd, Wiley, CO 81092",Resident 1013,A-20013,2025-03-14,124408,gallons,,R2,
M-1013,"191 Pioneer Rd, Wiley, CO 81092",Resident 1013,A-20013,2025-04-15,130819,gallons,,R2,
M-1013,"191 Pioneer Rd, Wiley, CO 81092",Resident 1013,A-20013,2025-05-16,138452,gallons,,R2,
M-1013,"191 Pioneer Rd, Wiley, CO 81092",Resident 1013,A-20013,2025-06-12,146886,gallons,,R2,
M-1014,"198 Cottonwood Dr, Wiley, CO 81092",Resident 1014,A-20014,2025-01-12,408407,gallons,,R3,
M-1014,"198 Cottonwood Dr, Wiley, CO 81092",Resident 1014,A-20014,2025-02-13,410495,gallons,,R3,
M-1014,"198 Cottonwood Dr, Wiley, CO 81092",Resident 1014,A-20014,2025-03-14,413475,gallons,,R3,
M-1014,"198 Cottonwood Dr, Wiley, CO 81092",Resident 1014,A-20014,2025-04-15,416500,gallons,,R3,
M-1014,"198 Cottonwood Dr, Wiley, CO 81092",Resident 1014,A-20014,2025-05-16,419958,gallons,,R3,
M-1014,"198 Cottonwood Dr, Wiley, CO 81092",Resident 1014,A-20014,2025-06-12,424244,gallons,,R3,
M-1015,"205 Sand Creek Rd, Wiley, CO 81092",Resident 1015,A-20015,2025-01-12,373862,gallons,,R4,
M-1015,"205 Sand Creek Rd, Wiley, CO 81092",Resident 1015,A-20015,2025-02-13,378495,gallons,,R4,
M-1015,"205 Sand Creek Rd, Wiley, CO 81092",Resident 1015,A-20015,2025-03-14,385671,gallons,,R4,
M-1015,"205 Sand Creek Rd, Wiley, CO 81092",Resident 1015,A-20015,2025-04-15,393013,gallons,,R4,
M-1015,"205 Sand Creek Rd, Wiley, CO 81092",Resident 1015,A-20015,2025-05-16,399982,gallons,,R4,
M-1015,"205 Sand Creek Rd, Wiley, CO 81092",Resident 1015,A-20015,2025-06-12,408948,gallons,,R4,
M-1016,"212 Prairie View, Wiley, CO 81092",Resident 1016,A-20016,2025-01-12,90027,gallons,,R5,
M-1016,"212 Prairie View, Wiley, CO 81092",Resident 1016,A-20016,2025-02-13,94393,gallons,,R5,
M-1016,"212 Prairie View, Wiley, CO 81092",Resident 1016,A-20016,2025-03-14,100024,gallons,,R5,
M-1016,"212 Prairie View, Wiley, CO 81092",Resident 1016,A-20016,2025-04-15,105819,gallons,,R5,
M-1016,"212 Prairie View, Wiley, CO 81092",Resident 1016,A-20016,2025-05-16,111885,gallons,,R5,
M-1016,"212 Prairie View, Wiley, CO 81092",Resident 1016,A-20016,2025-06-12,120067,gallons,,R5,
M-1017,"219 School House Rd, Wiley, CO 81092",Resident 1017,A-20017,2025-01-12,112889,gallons,,R6,
M-1017,"219 School House Rd, Wiley, CO 81092",Resident 1017,A-20017,2025-02-13,114636,gallons,,R6,
M-1017,"219 School House Rd, Wiley, CO 81092",Resident 1017,A-20017,2025-03-14,116980,gallons,,R6,
M-1017,"219 School House Rd, Wiley, CO 81092",Resident 1017,A-20017,2025-04-15,119262,gallons,,R6,
M-1017,"219 School House Rd, Wiley, CO 81092",Resident 1017,A-20017,2025-05-16,121788,gallons,,R6,
M-1017,"219 School House Rd, Wiley, CO 81092",Resident 1017,A-20017,2025-06-12,124705,gallons,,R6,
M-1018,"226 Cemetery Rd, Wiley, CO 81092",Resident 1018,A-20018,2025-01-12,187785,gallons,,R1,
M-1018,"226 Cemetery Rd, Wiley, CO 81092",Resident 1018,A-20018,2025-02-13,189554,gallons,,R1,
M-1018,"226 Cemetery Rd, Wiley, CO 81092",Resident 1018,A-20018,2025-03-14,192131,gallons,,R1,
M-1018,"226 Cemetery Rd, Wiley, CO 81092",Resident 1018,A-20018,2025-04-15,194804,gallons,,R1,
M-1018,"226 Cemetery Rd, Wiley, CO 81092",Resident 1018,A-20018,2025-05-16,197706,gallons,,R1,
M-1018,"226 Cemetery Rd, Wiley, CO 81092",Resident 1018,A-20018,2025-06-12,201260,gallons,,R1,
M-1019,"233 Grain Elevator Rd, Wiley, CO 81092",Resident 1019,A-20019,2025-01-12,153874,gallons,,R2,
M-1019,"233 Grain Elevator Rd, Wiley, CO 81092",Resident 1019,A-20019,2025-02-13,155960,gallons,,R2,
M-1019,"233 Grain Elevator Rd, Wiley, CO 81092",Resident 1019,A-20019,2025-03-14,158525,gallons,,R2,
M-1019,"233 Grain Elevator Rd, Wiley, CO 81092",Resident 1019,A-20019,2025-04-15,161066,gallons,,R2,
M-1019,"233 Grain Elevator Rd, Wiley, CO 81092",Resident 1019,A-20019,2025-05-16,164676,gallons,,R2,
M-1019,"233 Grain Elevator Rd, Wiley, CO 81092",Resident 1019,A-20019,2025-06-12,168135,gallons,,R2,
M-1020,"240 Main St, Wiley, CO 81092",Resident 1020,A-20020,2025-01-12,285288,gallons,,R3,
M-1020,"240 Main St, Wiley, CO 81092",Resident 1020,A-20020,2025-02-13,288180,gallons,,R3,
M-1020,"240 Main St, Wiley, CO 81092",Resident 1020,A-20020,2025-03-14,291691,gallons,,R3,
M-1020,"240 Main St, Wiley, CO 81092",Resident 1020,A-20020,2025-04-15,295160,gallons,,R3,
M-1020,"240 Main St, Wiley, CO 81092",Resident 1020,A-20020,2025-05-16,299114,gallons,,R3,
M-1020,"240 Main St, Wiley, CO 81092",Resident 1020,A-20020,2025-06-12,305070,gallons,,R3,
M-1021,"247 County Rd 10, Wiley, CO 81092",Resident 1021,A-20021,2025-01-12,327990,gallons,,R4,
M-1021,"247 County Rd 10, Wiley, CO 81092",Resident 1021,A-20021,2025-02-13,330685,gallons,,R4,
M-1021,"247 County Rd 10, Wiley, CO 81092",Resident 1021,A-20021,2025-03-14,335139,gallons,,R4,
M-1021,"247 County Rd 10, Wiley, CO 81092",Resident 1021,A-20021,2025-04-15,339739,gallons,,R4,
M-1021,"247 County Rd 10, Wiley, CO 81092",Resident 1021,A-20021,2025-05-16,345011,gallons,,R4,
M-1021,"247 County Rd 10, Wiley, CO 81092",Resident 1021,A-20021,2025-06-12,350824,gallons,,R4,
M-1022,"254 County Rd 14, Wiley, CO 81092",Resident 1022,A-20022,2025-01-12,337586,gallons,,R5,
M-1022,"254 County Rd 14, Wiley, CO 81092",Resident 1022,A-20022,2025-02-13,342912,gallons,,R5,
M-1022,"254 County Rd 14, Wiley, CO 81092",Resident 1022,A-20022,2025-03-14,349174,gallons,,R5,
M-1022,"254 County Rd 14, Wiley, CO 81092",Resident 1022,A-20022,2025-04-15,355405,gallons,,R5,
M-1022,"254 County Rd 14, Wiley, CO 81092",Resident 1022,A-20022,2025-05-16,362326,gallons,,R5,
M-1022,"254 County Rd 14, Wiley, CO 81092",Resident 1022,A-20022,2025-06-12,370037,gallons,,R5,
M-1023,"261 Highway 287, Wiley, CO 81092",Resident 1023,A-20023,2025-01-12,204021,gallons,,R6,
M-1023,"261 Highway 287, Wiley, CO 81092",Resident 1023,A-20023,2025-02-13,210019,gallons,,R6,
M-1023,"261 Highway 287, Wiley, CO 81092",Resident 1023,A-20023,2025-03-14,216346,gallons,,R6,
M-1023,"261 Highway 287, Wiley, CO 81092",Resident 1023,A-20023,2025-04-15,222682,gallons,,R6,
M-1023,"261 Highway 287, Wiley, CO 81092",Resident 1023,A-20023,2025-05-16,230237,gallons,,R6,
M-1023,"261 Highway 287, Wiley, CO 81092",Resident 1023,A-20023,2025-06-12,239452,gallons,,R6,
M-1024,"268 Maple Ave, Wiley, CO 81092",Resident 1024,A-20024,2025-01-12,274855,gallons,,R1,
M-1024,"268 Maple Ave, Wiley, CO 81092",Resident 1024,A-20024,2025-02-13,276927,gallons,,R1,
M-1024,"268 Maple Ave, Wiley, CO 81092",Resident 1024,A-20024,2025-03-14,279603,gallons,,R1,
M-1024,"268 Maple Ave, Wiley, CO 81092",Resident 1024,A-20024,2025-04-15,282313,gallons,,R1,
M-1024,"268 Maple Ave, Wiley, CO 81092",Resident 1024,A-20024,2025-05-16,285297,gallons,,R1,
M-1024,"268 Maple Ave, Wiley, CO 81092",Resident 1024,A-20024,2025-06-12,288498,gallons,,R1,
M-1025,"275 Oak St, Wiley, CO 81092",Resident 1025,A-20025,2025-01-12,120447,gallons,,R2,
M-1025,"275 Oak St, Wiley, CO 81092",Resident 1025,A-20025,2025-02-13,125654,gallons,,R2,
M-1025,"275 Oak St, Wiley, CO 81092",Resident 1025,A-20025,2025-03-14,132331,gallons,,R2,
M-1025,"275 Oak St, Wiley, CO 81092",Resident 1025,A-20025,2025-04-15,139799,gallons,,R2,
M-1025,"275 Oak St, Wiley, CO 81092",Resident 1025,A-20025,2025-05-16,148602,gallons,,R2,
M-1025,"275 Oak St, Wiley, CO 81092",Resident 1025,A-20025,2025-06-12,158113,gallons,,R2,
M-1026,"282 Elm St, Wiley, CO 81092",Resident 1026,A-20026,2025-01-12,159455,gallons,,R3,
M-1026,"282 Elm St, Wiley, CO 81092",Resident 1026,A-20026,2025-02-13,162041,gallons,,R3,
M-1026,"282 Elm St, Wiley, CO 81092",Resident 1026,A-20026,2025-03-14,165295,gallons,,R3,
M-1026,"282 Elm St, Wiley, CO 81092",Resident 1026,A-20026,2025-04-15,168929,gallons,,R3,
M-1026,"282 Elm St, Wiley, CO 81092",Resident 1026,A-20026,2025-05-16,173855,gallons,,R3,
M-1026,"282 Elm St, Wiley, CO 81092",Resident 1026,A-20026,2025-06-12,179609,gallons,,R3,
M-1027,"289 3rd Ave, Wiley, CO 81092",Resident 1027,A-20027,2025-01-12,297086,gallons,,R4,
M-1027,"289 3rd Ave, Wiley, CO 81092",Resident 1027,A-20027,2025-02-13,302918,gallons,,R4,
M-1027,"289 3rd Ave, Wiley, CO 81092",Resident 1027,A-20027,2025-03-14,312091,gallons,,R4,
M-1027,"289 3rd Ave, Wiley, CO 81092",Resident 1027,A-20027,2025-04-15,319049,gallons,,R4,
M-1027,"289 3rd Ave, Wiley, CO 81092",Resident 1027,A-20027,2025-05-16,326988,gallons,,R4,
M-1027,"289 3rd Ave, Wiley, CO 81092",Resident 1027,A-20027,2025-06-12,336546,gallons,,R4,
M-1028,"296 5th St, Wiley, CO 81092",Resident 1028,A-20028,2025-01-12,95749,gallons,,R5,
M-1028,"296 5th St, Wiley, CO 81092",Resident 1028,A-20028,2025-02-13,100779,gallons,,R5,
M-1028,"296 5th St, Wiley, CO 81092",Resident 1028,A-20028,2025-03-14,107630,gallons,,R5,
M-1028,"296 5th St, Wiley, CO 81092",Resident 1028,A-20028,2025-04-15,115064,gallons,,R5,
M-1028,"296 5th St, Wiley, CO 81092",Resident 1028,A-20028,2025-05-16,124539,gallons,,R5,
M-1028,"296 5th St, Wiley, CO 81092",Resident 1028,A-20028,2025-06-12,135654,gallons,,R5,
M-1029,"303 Ranch Rd, Wiley, CO 81092",Resident 1029,A-20029,2025-01-12,302238,gallons,,R6,
M-1029,"303 Ranch Rd, Wiley, CO 81092",Resident 1029,A-20029,2025-02-13,307841,gallons,,R6,
M-1029,"303 Ranch Rd, Wiley, CO 81092",Resident 1029,A-20029,2025-03-14,316235,gallons,,R6,
M-1029,"303 Ranch Rd, Wiley, CO 81092",Resident 1029,A-20029,2025-04-15,323388,gallons,,R6,
M-1029,"303 Ranch Rd, Wiley, CO 81092",Resident 1029,A-20029,2025-05-16,331984,gallons,,R6,
M-1029,"303 Ranch Rd, Wiley, CO 81092",Resident 1029,A-20029,2025-06-12,341689,gallons,,R6,
M-1030,"310 Irrigation Ln, Wiley, CO 81092",Resident 1030,A-20030,2025-01-12,228590,gallons,,R1,
M-1030,"310 Irrigation Ln, Wiley, CO 81092",Resident 1030,A-20030,2025-02-13,233577,gallons,,R1,
M-1030,"310 Irrigation Ln, Wiley, CO 81092",Resident 1030,A-20030,2025-03-14,239505,gallons,,R1,
M-1030,"310 Irrigation Ln, Wiley, CO 81092",Resident 1030,A-20030,2025-04-15,246316,gallons,,R1,
M-1030,"310 Irrigation Ln, Wiley, CO 81092",Resident 1030,A-20030,2025-05-16,253474,gallons,,R1,
M-1030,"310 Irrigation Ln, Wiley, CO 81092",Resident 1030,A-20030,2025-06-12,262202,gallons,,R1,
M-1031,"317 North Frontage, Wiley, CO 81092",Resident 1031,A-20031,2025-01-12,322368,gallons,,R2,
M-1031,"317 North Frontage, Wiley, CO 81092",Resident 1031,A-20031,2025-02-13,326041,gallons,,R2,
M-1031,"317 North Frontage, Wiley, CO 81092",Resident 1031,A-20031,2025-03-14,331930,gallons,,R2,
M-1031,"317 North Frontage, Wiley, CO 81092",Resident 1031,A-20031,2025-04-15,338109,gallons,,R2,
M-1031,"317 North Frontage, Wiley, CO 81092",Resident 1031,A-20031,2025-05-16,344574,gallons,,R2,
M-1031,"317 North Frontage, Wiley, CO 81092",Resident 1031,A-20031,2025-06-12,353237,gallons,,R2,
M-1032,"324 South Loop, Wiley, CO 81092",Resident 1032,A-20032,2025-01-12,221866,gallons,,R3,
M-1032,"324 South Loop, Wiley, CO 81092",Resident 1032,A-20032,2025-02-13,224810,gallons,,R3,
M-1032,"324 South Loop, Wiley, CO 81092",Resident 1032,A-20032,2025-03-14,228405,gallons,,R3,
M-1032,"324 South Loop, Wiley, CO 81092",Resident 1032,A-20032,2025-04-15,232283,gallons,,R3,
M-1032,"324 South Loop, Wiley, CO 81092",Resident 1032,A-20032,2025-05-16,237159,gallons,,R3,
M-1032,"324 South Loop, Wiley, CO 81092",Resident 1032,A-20032,2025-06-12,242195,gallons,,R3,
M-1033,"331 Pioneer Rd, Wiley, CO 81092",Resident 1033,A-20033,2025-01-12,421336,gallons,,R4,
M-1033,"331 Pioneer Rd, Wiley, CO 81092",Resident 1033,A-20033,2025-02-13,439905,gallons,,R4,
M-1033,"331 Pioneer Rd, Wiley, CO 81092",Resident 1033,A-20033,2025-03-14,468556,gallons,,R4,
M-1033,"331 Pioneer Rd, Wiley, CO 81092",Resident 1033,A-20033,2025-04-15,490335,gallons,,R4,
M-1033,"331 Pioneer Rd, Wiley, CO 81092",Resident 1033,A-20033,2025-05-16,515982,gallons,,R4,
M-1033,"331 Pioneer Rd, Wiley, CO 81092",Resident 1033,A-20033,2025-06-12,549042,gallons,,R4,
M-1034,"338 Cottonwood Dr, Wiley, CO 81092",Resident 1034,A-20034,2025-01-12,384427,gallons,,R5,
M-1034,"338 Cottonwood Dr, Wiley, CO 81092",Resident 1034,A-20034,2025-02-13,389672,gallons,,R5,
M-1034,"338 Cottonwood Dr, Wiley, CO 81092",Resident 1034,A-20034,2025-03-14,396222,gallons,,R5,
M-1034,"338 Cottonwood Dr, Wiley, CO 81092",Resident 1034,A-20034,2025-04-15,403635,gallons,,R5,
M-1034,"338 Cottonwood Dr, Wiley, CO 81092",Resident 1034,A-20034,2025-05-16,412610,gallons,,R5,
M-1034,"338 Cottonwood Dr, Wiley, CO 81092",Resident 1034,A-20034,2025-06-12,423094,gallons,,R5,
M-1035,"345 Sand Creek Rd, Wiley, CO 81092",Resident 1035,A-20035,2025-01-12,423489,gallons,,R6,
M-1035,"345 Sand Creek Rd, Wiley, CO 81092",Resident 1035,A-20035,2025-02-13,426421,gallons,,R6,
M-1035,"345 Sand Creek Rd, Wiley, CO 81092",Resident 1035,A-20035,2025-03-14,431106,gallons,,R6,
M-1035,"345 Sand Creek Rd, Wiley, CO 81092",Resident 1035,A-20035,2025-04-15,435144,gallons,,R6,
M-1035,"345 Sand Creek Rd, Wiley, CO 81092",Resident 1035,A-20035,2025-05-16,439728,gallons,,R6,
M-1035,"345 Sand Creek Rd, Wiley, CO 81092",Resident 1035,A-20035,2025-06-12,446317,gallons,,R6,
M-1036,"352 Prairie View, Wiley, CO 81092",Resident 1036,A-20036,2025-01-12,318049,gallons,,R1,
M-1036,"352 Prairie View, Wiley, CO 81092",Resident 1036,A-20036,2025-02-13,319612,gallons,,R1,
M-1036,"352 Prairie View, Wiley, CO 81092",Resident 1036,A-20036,2025-03-14,321696,gallons,,R1,
M-1036,"352 Prairie View, Wiley, CO 81092",Resident 1036,A-20036,2025-04-15,323756,gallons,,R1,
M-1036,"352 Prairie View, Wiley, CO 81092",Resident 1036,A-20036,2025-05-16,326715,gallons,,R1,
M-1036,"352 Prairie View, Wiley, CO 81092",Resident 1036,A-20036,2025-06-12,329892,gallons,,R1,
M-1037,"359 School House Rd, Wiley, CO 81092",Resident 1037,A-20037,2025-01-12,182163,gallons,,R2,
M-1037,"359 School House Rd, Wiley, CO 81092",Resident 1037,A-20037,2025-02-13,187995,gallons,,R2,
M-1037,"359 School House Rd, Wiley, CO 81092",Resident 1037,A-20037,2025-03-14,196087,gallons,,R2,
M-1037,"359 School House Rd, Wiley, CO 81092",Resident 1037,A-20037,2025-04-15,203713,gallons,,R2,
M-1037,"359 School House Rd, Wiley, CO 81092",Resident 1037,A-20037,2025-05-16,213226,gallons,,R2,
M-1037,"359 School House Rd, Wiley, CO 81092",Resident 1037,A-20037,2025-06-12,225599,gallons,,R2,
M-1038,"366 Cemetery Rd, Wiley, CO 81092",Resident 1038,A-20038,2025-01-12,169240,gallons,,R3,
M-1038,"366 Cemetery Rd, Wiley, CO 81092",Resident 1038,A-20038,2025-02-13,171968,gallons,,R3,
M-1038,"366 Cemetery Rd, Wiley, CO 81092",Resident 1038,A-20038,2025-03-14,175899,gallons,,R3,
M-1038,"366 Cemetery Rd, Wiley, CO 81092",Resident 1038,A-20038,2025-04-15,179174,gallons,,R3,
M-1038,"366 Cemetery Rd, Wiley, CO 81092",Resident 1038,A-20038,2025-05-16,183601,gallons,,R3,
M-1038,"366 Cemetery Rd, Wiley, CO 81092",Resident 1038,A-20038,2025-06-12,187785,gallons,,R3,
M-1039,"373 Grain Elevator Rd, Wiley, CO 81092",Resident 1039,A-20039,2025-01-12,250652,gallons,,R4,
M-1039,"373 Grain Elevator Rd, Wiley, CO 81092",Resident 1039,A-20039,2025-02-13,256758,gallons,,R4,
M-1039,"373 Grain Elevator Rd, Wiley, CO 81092",Resident 1039,A-20039,2025-03-14,263882,gallons,,R4,
M-1039,"373 Grain Elevator Rd, Wiley, CO 81092",Resident 1039,A-20039,2025-04-15,272711,gallons,,R4,
M-1039,"373 Grain Elevator Rd, Wiley, CO 81092",Resident 1039,A-20039,2025-05-16,281187,gallons,,R4,
M-1039,"373 Grain Elevator Rd, Wiley, CO 81092",Resident 1039,A-20039,2025-06-12,292506,gallons,,R4,
M-1040,"380 Main St, Wiley, CO 81092",Resident 1040,A-20040,2025-01-12,196022,gallons,,R5,
M-1040,"380 Main St, Wiley, CO 81092",Resident 1040,A-20040,2025-02-13,199880,gallons,,R5,
M-1040,"380 Main St, Wiley, CO 81092",Resident 1040,A-20040,2025-03-14,205365,gallons,,R5,
M-1040,"380 Main St, Wiley, CO 81092",Resident 1040,A-20040,2025-04-15,210236,gallons,,R5,
M-1040,"380 Main St, Wiley, CO 81092",Resident 1040,A-20040,2025-05-16,216584,gallons,,R5,
M-1040,"380 Main St, Wiley, CO 81092",Resident 1040,A-20040,2025-06-12,223215,gallons,,R5,
M-1041,"387 County Rd 10, Wiley, CO 81092",Resident 1041,A-20041,2025-01-12,110283,gallons,,R6,
M-1041,"387 County Rd 10, Wiley, CO 81092",Resident 1041,A-20041,2025-02-13,113582,gallons,,R6,
M-1041,"387 County Rd 10, Wiley, CO 81092",Resident 1041,A-20041,2025-03-14,118278,gallons,,R6,
