meter_id,service_addr,customer,acct,read_dt,reading,units,diag,route,comment
M-1029,"303 Ranch Rd, Wiley, CO 81092",Resident 1029,A-20029,2024/11/15,289891,gal,,R6,
M-1029,"303 Ranch Rd, Wiley, CO 81092",Resident 1029,A-20029,2024/12/16,295399,gal,,R6,
M-1030,"310 Irrigation Ln, Wiley, CO 81092",Resident 1030,A-20030,2024/08/12,198051,gal,,R1,
M-1030,"310 Irrigation Ln, Wiley, CO 81092",Resident 1030,A-20030,2024/09/13,205829,gal,,R1,
M-1030,"310 Irrigation Ln, Wiley, CO 81092",Resident 1030,A-20030,2024/10/14,212500,gal,,R1,
M-1030,"310 Irrigation Ln, Wiley, CO 81092",Resident 1030,A-20030,2024/11/15,218224,gal,,R1,
M-1030,"310 Irrigation Ln, Wiley, CO 81092",Resident 1030,A-20030,2024/12/16,223769,gal,,R1,
M-1031,"317 North Frontage, Wiley, CO 81092",Resident 1031,A-20031,2024/08/12,296918,gal,,R2,
M-1031,"317 North Frontage, Wiley, CO 81092",Resident 1031,A-20031,2024/09/13,303311,gal,,R2,
M-1031,"317 North Frontage, Wiley, CO 81092",Resident 1031,A-20031,2024/10/14,309700,gal,,R2,
M-1031,"317 North Frontage, Wiley, CO 81092",Resident 1031,A-20031,2024/11/15,313878,gal,,R2,
M-1031,"317 North Frontage, Wiley, CO 81092",Resident 1031,A-20031,2024/12/16,317673,gal,,R2,
M-1032,"324 South Loop, Wiley, CO 81092",Resident 1032,A-20032,2024/08/12,205036,gal,,R3,
M-1032,"324 South Loop, Wiley, CO 81092",Resident 1032,A-20032,2024/09/13,209385,gal,,R3,
M-1032,"324 South Loop, Wiley, CO 81092",Resident 1032,A-20032,2024/10/14,212841,gal,,R3,
M-1032,"324 South Loop, Wiley, CO 81092",Resident 1032,A-20032,2024/11/15,215648,gal,,R3,
M-1032,"324 South Loop, Wiley, CO 81092",Resident 1032,A-20032,2024/12/16,218496,gal,,R3,
M-1033,"331 Pioneer Rd, Wiley, CO 81092",Resident 1033,A-20033,2024/08/12,310091,gal,,R4,Known large lot / livestock
M-1033,"331 Pioneer Rd, Wiley, CO 81092",Resident 1033,A-20033,2024/09/13,337707,gal,,R4,
M-1033,"331 Pioneer Rd, Wiley, CO 81092",Resident 1033,A-20033,2024/10/14,365220,gal,,R4,
M-1033,"331 Pioneer Rd, Wiley, CO 81092",Resident 1033,A-20033,2024/11/15,383565,gal,,R4,
M-1033,"331 Pioneer Rd, Wiley, CO 81092",Resident 1033,A-20033,2024/12/16,403027,gal,,R4,
M-1034,"338 Cottonwood Dr, Wiley, CO 81092",Resident 1034,A-20034,2024/08/12,351561,gal,,R5,
M-1034,"338 Cottonwood Dr, Wiley, CO 81092",Resident 1034,A-20034,2024/09/13,360781,gal,,R5,
M-1034,"338 Cottonwood Dr, Wiley, CO 81092",Resident 1034,A-20034,2024/10/14,368581,gal,,R5,
M-1034,"338 Cottonwood Dr, Wiley, CO 81092",Resident 1034,A-20034,2024/11/15,373894,gal,,R5,
M-1034,"338 Cottonwood Dr, Wiley, CO 81092",Resident 1034,A-20034,2024/12/16,378868,gal,,R5,
M-1035,"345 Sand Creek Rd, Wiley, CO 81092",Resident 1035,A-20035,2024/08/12,403010,gal,,R6,
M-1035,"345 Sand Creek Rd, Wiley, CO 81092",Resident 1035,A-20035,2024/09/13,408011,gal,,R6,
M-1035,"345 Sand Creek Rd, Wiley, CO 81092",Resident 1035,A-20035,2024/10/14,412517,gal,,R6,
M-1035,"345 Sand Creek Rd, Wiley, CO 81092",Resident 1035,A-20035,2024/11/15,416345,gal,,R6,
M-1035,"345 Sand Creek Rd, Wiley, CO 81092",Resident 1035,A-20035,2024/12/16,419968,gal,,R6,
M-1036,"352 Prairie View, Wiley, CO 81092",Resident 1036,A-20036,2024/08/12,307976,gal,,R1,
M-1036,"352 Prairie View, Wiley, CO 81092",Resident 1036,A-20036,2024/09/13,310578,gal,,R1,
M-1036,"352 Prairie View, Wiley, CO 81092",Resident 1036,A-20036,2024/10/14,312802,gal,,R1,
M-1036,"352 Prairie View, Wiley, CO 81092",Resident 1036,A-20036,2024/11/15,314652,gal,,R1,
M-1036,"352 Prairie View, Wiley, CO 81092",Resident 1036,A-20036,2024/12/16,316340,gal,,R1,
M-1037,"359 School House Rd, Wiley, CO 81092",Resident 1037,A-20037,2024/08/12,141658,gal,,R2,
M-1037,"359 School House Rd, Wiley, CO 81092",Resident 1037,A-20037,2024/09/13,152753,gal,,R2,
M-1037,"359 School House Rd, Wiley, CO 81092",Resident 1037,A-20037,2024/10/14,162340,gal,,R2,
M-1037,"359 School House Rd, Wiley, CO 81092",Resident 1037,A-20037,2024/11/15,169222,gal,,R2,
M-1037,"359 School House Rd, Wiley, CO 81092",Resident 1037,A-20037,2024/12/16,175561,gal,,R2,
M-1038,"366 Cemetery Rd, Wiley, CO 81092",Resident 1038,A-20038,2024/08/12,154490,gal,,R3,
M-1038,"366 Cemetery Rd, Wiley, CO 81092",Resident 1038,A-20038,2024/09/13,158713,gal,,R3,
M-1038,"366 Cemetery Rd, Wiley, CO 81092",Resident 1038,A-20038,2024/10/14,161757,gal,,R3,
M-1038,"366 Cemetery Rd, Wiley, CO 81092",Resident 1038,A-20038,2024/11/15,164101,gal,,R3,
M-1038,"366 Cemetery Rd, Wiley, CO 81092",Resident 1038,A-20038,2024/12/16,166730,gal,,R3,
M-1039,"373 Grain Elevator Rd, Wiley, CO 81092",Resident 1039,A-20039,2024/08/12,217103,gal,,R4,
M-1039,"373 Grain Elevator Rd, Wiley, CO 81092",Resident 1039,A-20039,2024/09/13,226326,gal,,R4,
M-1039,"373 Grain Elevator Rd, Wiley, CO 81092",Resident 1039,A-20039,2024/10/14,234195,gal,,R4,
M-1039,"373 Grain Elevator Rd, Wiley, CO 81092",Resident 1039,A-20039,2024/11/15,239688,gal,,R4,
M-1039,"373 Grain Elevator Rd, Wiley, CO 81092",Resident 1039,A-20039,2024/12/16,245286,gal,,R4,
M-1040,"380 Main St, Wiley, CO 81092",Resident 1040,A-20040,2024/08/12,171829,gal,,R5,
M-1040,"380 Main St, Wiley, CO 81092",Resident 1040,A-20040,2024/09/13,178170,gal,,R5,
M-1040,"380 Main St, Wiley, CO 81092",Resident 1040,A-20040,2024/10/14,183664,gal,,R5,
M-1040,"380 Main St, Wiley, CO 81092",Resident 1040,A-20040,2024/11/15,188090,gal,,R5,
M-1040,"380 Main St, Wiley, CO 81092",Resident 1040,A-20040,2024/12/16,191729,gal,,R5,
M-1041,"387 County Rd 10, Wiley, CO 81092",Resident 1041,A-20041,2024/08/12,87650,gal,,R6,
M-1041,"387 County Rd 10, Wiley, CO 81092",Resident 1041,A-20041,2024/09/13,92847,gal,,R6,
M-1041,"387 County Rd 10, Wiley, CO 81092",Resident 1041,A-20041,2024/10/14,98112,gal,,R6,
M-1041,"387 County Rd 10, Wiley, CO 81092",Resident 1041,A-20041,2024/11/15,102272,gal,,R6,
M-1041,"387 County Rd 10, Wiley, CO 81092",Resident 1041,A-20041,2024/12/16,106511,gal,,R6,
M-1042,"394 County Rd 14, Wiley, CO 81092",Resident 1042,A-20042,2024/08/12,359290,gal,,R1,
M-1042,"394 County Rd 14, Wiley, CO 81092",Resident 1042,A-20042,2024/09/13,364223,gal,,R1,
M-1042,"394 County Rd 14, Wiley, CO 81092",Resident 1042,A-20042,2024/10/14,368685,gal,,R1,
M-1042,"394 County Rd 14, Wiley, CO 81092",Resident 1042,A-20042,2024/11/15,372096,gal,,R1,
M-1042,"394 County Rd 14, Wiley, CO 81092",Resident 1042,A-20042,2024/12/16,375458,gal,,R1,
M-1043,"401 Highway 287, Wiley, CO 81092",Resident 1043,A-20043,2024/08/12,338360,gal,,R2,
M-1043,"401 Highway 287, Wiley, CO 81092",Resident 1043,A-20043,2024/09/13,342661,gal,,R2,
M-1043,"401 Highway 287, Wiley, CO 81092",Resident 1043,A-20043,2024/10/14,346560,gal,,R2,
M-1043,"401 Highway 287, Wiley, CO 81092",Resident 1043,A-20043,2024/11/15,348854,gal,,R2,
M-1043,"401 Highway 287, Wiley, CO 81092",Resident 1043,A-20043,2024/12/16,351823,gal,,R2,
M-1044,"408 Maple Ave, Wiley, CO 81092",Resident 1044,A-20044,2024/08/12,86965,gal,,R3,
M-1044,"408 Maple Ave, Wiley, CO 81092",Resident 1044,A-20044,2024/09/13,91693,gal,,R3,
M-1044,"408 Maple Ave, Wiley, CO 81092",Resident 1044,A-20044,2024/10/14,95148,gal,,R3,
M-1044,"408 Maple Ave, Wiley, CO 81092",Resident 1044,A-20044,2024/11/15,98428,gal,,R3,
M-1044,"408 Maple Ave, Wiley, CO 81092",Resident 1044,A-20044,2024/12/16,101146,gal,,R3,
M-1045,"415 Oak St, Wiley, CO 81092",Resident 1045,A-20045,2024/08/12,225050,gal,,R4,
M-1045,"415 Oak St, Wiley, CO 81092",Resident 1045,A-20045,2024/09/13,235530,gal,,R4,
M-1045,"415 Oak St, Wiley, CO 81092",Resident 1045,A-20045,2024/10/14,242920,gal,,R4,
M-1045,"415 Oak St, Wiley, CO 81092",Resident 1045,A-20045,2024/11/15,249928,gal,,R4,
M-1045,"415 Oak St, Wiley, CO 81092",Resident 1045,A-20045,2024/12/16,255988,gal,,R4,
M-1046,"422 Elm St, Wiley, CO 81092",Resident 1046,A-20046,2024/08/12,86301,gal,,R5,
M-1046,"422 Elm St, Wiley, CO 81092",Resident 1046,A-20046,2024/09/13,91494,gal,,R5,
M-1046,"422 Elm St, Wiley, CO 81092",Resident 1046,A-20046,2024/10/14,96612,gal,,R5,
M-1046,"422 Elm St, Wiley, CO 81092",Resident 1046,A-20046,2024/11/15,100090,gal,,R5,
M-1046,"422 Elm St, Wiley, CO 81092",Resident 1046,A-20046,2024/12/16,103306,gal,,R5,
M-1047,"429 3rd Ave, Wiley, CO 81092",Resident 1047,A-20047,2024/08/12,80438,gal,,R6,
M-1047,"429 3rd Ave, Wiley, CO 81092",Resident 1047,A-20047,2024/09/13,83982,gal,,R6,
M-1047,"429 3rd Ave, Wiley, CO 81092",Resident 1047,A-20047,2024/10/14,86623,gal,,R6,
M-1047,"429 3rd Ave, Wiley, CO 81092",Resident 1047,A-20047,2024/11/15,89080,gal,,R6,
M-1047,"429 3rd Ave, Wiley, CO 81092",Resident 1047,A-20047,2024/12/16,91354,gal,,R6,
M-1048,"436 5th St, Wiley, CO 81092",Resident 1048,A-20048,2024/08/12,359838,gal,,R1,
M-1048,"436 5th St, Wiley, CO 81092",Resident 1048,A-20048,2024/09/13,363677,gal,,R1,
M-1048,"436 5th St, Wiley, CO 81092",Resident 1048,A-20048,2024/10/14,366436,gal,,R1,
M-1048,"436 5th St, Wiley, CO 81092",Resident 1048,A-20048,2024/11/15,368503,gal,,R1,
M-1048,"436 5th St, Wiley, CO 81092",Resident 1048,A-20048,2024/12/16,370976,gal,,R1,
M-1049,"443 Ranch Rd, Wiley, CO 81092",Resident 1049,A-20049,2024/08/12,306567,gal,,R2,
M-1049,"443 Ranch Rd, Wiley, CO 81092",Resident 1049,A-20049,2024/09/13,312562,gal,,R2,
M-1049,"443 Ranch Rd, Wiley, CO 81092",Resident 1049,A-20049,2024/10/14,318086,gal,,R2,
M-1049,"443 Ranch Rd, Wiley, CO 81092",Resident 1049,A-20049,2024/11/15,322554,gal,,R2,
M-1049,"443 Ranch Rd, Wiley, CO 81092",Resident 1049,A-20049,2024/12/16,326722,gal,,R2,
M-1050,"450 Irrigation Ln, Wiley, CO 81092",Resident 1050,A-20050,2024/08/12,317912,gal,,R3,
M-1050,"450 Irrigation Ln, Wiley, CO 81092",Resident 1050,A-20050,2024/09/13,321557,gal,,R3,
M-1050,"450 Irrigation Ln, Wiley, CO 81092",Resident 1050,A-20050,2024/10/14,324592,gal,,R3,
