Meter ID,Service Address,Occupant Name,Account Number,Reading Date,Cumulative Reading,Unit,Diagnostic Flag,Route,Notes
M-1004,"128 Maple Ave, Wiley, CO 81092",Resident 1004,A-20004,2026-07-15,476852,gallons,,R5,
M-1005,"135 Oak St, Wiley, CO 81092",Resident 1005,A-20005,2026-01-14,227877,gallons,,R6,
M-1005,"135 Oak St, Wiley, CO 81092",Resident 1005,A-20005,2026-02-15,231414,gallons,,R6,
M-1005,"135 Oak St, Wiley, CO 81092",Resident 1005,A-20005,2026-03-16,236216,gallons,,R6,
M-1005,"135 Oak St, Wiley, CO 81092",Resident 1005,A-20005,2026-04-12,241086,gallons,,R6,
M-1005,"135 Oak St, Wiley, CO 81092",Resident 1005,A-20005,2026-05-13,245566,gallons,,R6,
M-1005,"135 Oak St, Wiley, CO 81092",Resident 1005,A-20005,2026-06-14,251469,gallons,,R6,
M-1005,"135 Oak St, Wiley, CO 81092",Resident 1005,A-20005,2026-07-15,257024,gallons,,R6,
M-1006,"142 Elm St, Wiley, CO 81092",Resident 1006,A-20006,2026-01-14,272068,gallons,,R1,
M-1006,"142 Elm St, Wiley, CO 81092",Resident 1006,A-20006,2026-02-15,275219,gallons,,R1,
M-1006,"142 Elm St, Wiley, CO 81092",Resident 1006,A-20006,2026-03-16,279190,gallons,,R1,
M-1006,"142 Elm St, Wiley, CO 81092",Resident 1006,A-20006,2026-04-12,282919,gallons,,R1,
M-1006,"142 Elm St, Wiley, CO 81092",Resident 1006,A-20006,2026-05-13,288302,gallons,,R1,
M-1006,"142 Elm St, Wiley, CO 81092",Resident 1006,A-20006,2026-06-14,294714,gallons,,R1,
M-1006,"142 Elm St, Wiley, CO 81092",Resident 1006,A-20006,2026-07-15,300347,gallons,,R1,
M-1007,"149 3rd Ave, Wiley, CO 81092",Resident 1007,A-20007,2026-01-14,366584,gallons,,R2,
M-1007,"149 3rd Ave, Wiley, CO 81092",Resident 1007,A-20007,2026-02-15,369944,gallons,,R2,
M-1007,"149 3rd Ave, Wiley, CO 81092",Resident 1007,A-20007,2026-03-16,373930,gallons,,R2,
M-1007,"149 3rd Ave, Wiley, CO 81092",Resident 1007,A-20007,2026-04-12,378401,gallons,,R2,
M-1007,"149 3rd Ave, Wiley, CO 81092",Resident 1007,A-20007,2026-05-13,382751,gallons,,R2,
M-1007,"149 3rd Ave, Wiley, CO 81092",Resident 1007,A-20007,2026-06-14,388171,gallons,,R2,
M-1007,"149 3rd Ave, Wiley, CO 81092",Resident 1007,A-20007,2026-07-15,394357,gallons,,R2,
M-1008,"156 5th St, Wiley, CO 81092",Resident 1008,A-20008,2026-01-14,240345,gallons,,R3,
M-1008,"156 5th St, Wiley, CO 81092",Resident 1008,A-20008,2026-02-15,242867,gallons,,R3,
M-1008,"156 5th St, Wiley, CO 81092",Resident 1008,A-20008,2026-03-16,246229,gallons,,R3,
M-1008,"156 5th St, Wiley, CO 81092",Resident 1008,A-20008,2026-04-12,249930,gallons,,R3,
M-1008,"156 5th St, Wiley, CO 81092",Resident 1008,A-20008,2026-05-13,253875,gallons,,R3,
M-1008,"156 5th St, Wiley, CO 81092",Resident 1008,A-20008,2026-06-14,259028,gallons,,R3,
M-1008,"156 5th St, Wiley, CO 81092",Resident 1008,A-20008,2026-07-15,263991,gallons,,R3,
M-1009,"163 Ranch Rd, Wiley, CO 81092",Resident 1009,A-20009,2026-01-14,235488,gallons,,R4,
M-1009,"163 Ranch Rd, Wiley, CO 81092",Resident 1009,A-20009,2026-02-15,241898,gallons,,R4,
M-1009,"163 Ranch Rd, Wiley, CO 81092",Resident 1009,A-20009,2026-03-16,250120,gallons,,R4,
M-1009,"163 Ranch Rd, Wiley, CO 81092",Resident 1009,A-20009,2026-04-12,258077,gallons,,R4,
M-1009,"163 Ranch Rd, Wiley, CO 81092",Resident 1009,A-20009,2026-05-13,267417,gallons,,R4,
M-1009,"163 Ranch Rd, Wiley, CO 81092",Resident 1009,A-20009,2026-06-14,279611,gallons,,R4,
M-1009,"163 Ranch Rd, Wiley, CO 81092",Resident 1009,A-20009,2026-07-15,291797,gallons,,R4,
M-1010,"170 Irrigation Ln, Wiley, CO 81092",Resident 1010,A-20010,2026-01-14,336908,gallons,,R5,
M-1010,"170 Irrigation Ln, Wiley, CO 81092",Resident 1010,A-20010,2026-02-15,339045,gallons,,R5,
M-1010,"170 Irrigation Ln, Wiley, CO 81092",Resident 1010,A-20010,2026-03-16,341957,gallons,,R5,
M-1010,"170 Irrigation Ln, Wiley, CO 81092",Resident 1010,A-20010,2026-04-12,345369,gallons,,R5,
M-1010,"170 Irrigation Ln, Wiley, CO 81092",Resident 1010,A-20010,2026-05-13,349042,gallons,,R5,
M-1010,"170 Irrigation Ln, Wiley, CO 81092",Resident 1010,A-20010,2026-06-14,352706,gallons,,R5,
M-1010,"170 Irrigation Ln, Wiley, CO 81092",Resident 1010,A-20010,2026-07-15,356832,gallons,,R5,
M-1011,"177 North Frontage, Wiley, CO 81092",Resident 1011,A-20011,2026-01-14,473412,gallons,,R6,
M-1011,"177 North Frontage, Wiley, CO 81092",Resident 1011,A-20011,2026-02-15,480037,gallons,,R6,
M-1011,"177 North Frontage, Wiley, CO 81092",Resident 1011,A-20011,2026-03-16,487288,gallons,,R6,
M-1011,"177 North Frontage, Wiley, CO 81092",Resident 1011,A-20011,2026-04-12,494782,gallons,,R6,
M-1011,"177 North Frontage, Wiley, CO 81092",Resident 1011,A-20011,2026-05-13,504017,gallons,,R6,
M-1011,"177 North Frontage, Wiley, CO 81092",Resident 1011,A-20011,2026-06-14,513300,gallons,,R6,
M-1011,"177 North Frontage, Wiley, CO 81092",Resident 1011,A-20011,2026-07-15,522927,gallons,,R6,
M-1012,"184 South Loop, Wiley, CO 81092",Resident 1012,A-20012,2026-01-14,252983,gallons,,R1,
M-1012,"184 South Loop, Wiley, CO 81092",Resident 1012,A-20012,2026-02-15,259260,gallons,,R1,
M-1012,"184 South Loop, Wiley, CO 81092",Resident 1012,A-20012,2026-03-16,259260,gallons,,R1,
M-1012,"184 South Loop, Wiley, CO 81092",Resident 1012,A-20012,2026-04-12,259260,gallons,,R1,
M-1012,"184 South Loop, Wiley, CO 81092",Resident 1012,A-20012,2026-05-13,259260,gallons,,R1,
M-1012,"184 South Loop, Wiley, CO 81092",Resident 1012,A-20012,2026-06-14,259260,gallons,,R1,
M-1012,"184 South Loop, Wiley, CO 81092",Resident 1012,A-20012,2026-07-15,259260,gallons,,R1,
M-1013,"191 Pioneer Rd, Wiley, CO 81092",Resident 1013,A-20013,2026-01-14,193998,gallons,,R2,
M-1013,"191 Pioneer Rd, Wiley, CO 81092",Resident 1013,A-20013,2026-02-15,198446,gallons,,R2,
M-1013,"191 Pioneer Rd, Wiley, CO 81092",Resident 1013,A-20013,2026-03-16,204277,gallons,,R2,
M-1013,"191 Pioneer Rd, Wiley, CO 81092",Resident 1013,A-20013,2026-04-12,210455,gallons,,R2,
M-1013,"191 Pioneer Rd, Wiley, CO 81092",Resident 1013,A-20013,2026-05-13,219195,gallons,,R2,
M-1013,"191 Pioneer Rd, Wiley, CO 81092",Resident 1013,A-20013,2026-06-14,227194,gallons,,R2,
M-1013,"191 Pioneer Rd, Wiley, CO 81092",Resident 1013,A-20013,2026-07-15,236464,gallons,,R2,
M-1014,"198 Cottonwood Dr, Wiley, CO 81092",Resident 1014,A-20014,2026-01-14,444744,gallons,,R3,
M-1014,"198 Cottonwood Dr, Wiley, CO 81092",Resident 1014,A-20014,2026-02-15,446827,gallons,,R3,
M-1014,"198 Cottonwood Dr, Wiley, CO 81092",Resident 1014,A-20014,2026-03-16,449733,gallons,,R3,
M-1014,"198 Cottonwood Dr, Wiley, CO 81092",Resident 1014,A-20014,2026-04-12,452287,gallons,,R3,
M-1014,"198 Cottonwood Dr, Wiley, CO 81092",Resident 1014,A-20014,2026-05-13,456008,gallons,,R3,
M-1014,"198 Cottonwood Dr, Wiley, CO 81092",Resident 1014,A-20014,2026-06-14,460180,gallons,,R3,
M-1014,"198 Cottonwood Dr, Wiley, CO 81092",Resident 1014,A-20014,2026-07-15,464038,gallons,,R3,
M-1015,"205 Sand Creek Rd, Wiley, CO 81092",Resident 1015,A-20015,2026-01-14,463294,gallons,,R4,
M-1015,"205 Sand Creek Rd, Wiley, CO 81092",Resident 1015,A-20015,2026-02-15,468482,gallons,,R4,
M-1015,"205 Sand Creek Rd, Wiley, CO 81092",Resident 1015,A-20015,2026-03-16,475275,gallons,,R4,
M-1015,"205 Sand Creek Rd, Wiley, CO 81092",Resident 1015,A-20015,2026-04-12,482993,gallons,,R4,
M-1015,"205 Sand Creek Rd, Wiley, CO 81092",Resident 1015,A-20015,2026-05-13,490326,gallons,,R4,
M-1015,"205 Sand Creek Rd, Wiley, CO 81092",Resident 1015,A-20015,2026-06-14,500861,gallons,,R4,
M-1015,"205 Sand Creek Rd, Wiley, CO 81092",Resident 1015,A-20015,2026-07-15,509208,gallons,,R4,
M-1016,"212 Prairie View, Wiley, CO 81092",Resident 1016,A-20016,2026-01-14,161072,gallons,,R5,
M-1016,"212 Prairie View, Wiley, CO 81092",Resident 1016,A-20016,2026-02-15,165498,gallons,,R5,
M-1016,"212 Prairie View, Wiley, CO 81092",Resident 1016,A-20016,2026-03-16,171080,gallons,,R5,
M-1016,"212 Prairie View, Wiley, CO 81092",Resident 1016,A-20016,2026-04-12,176287,gallons,,R5,
M-1016,"212 Prairie View, Wiley, CO 81092",Resident 1016,A-20016,2026-05-13,182176,gallons,,R5,
M-1016,"212 Prairie View, Wiley, CO 81092",Resident 1016,A-20016,2026-06-14,188936,gallons,,R5,
M-1016,"212 Prairie View, Wiley, CO 81092",Resident 1016,A-20016,2026-07-15,196448,gallons,,R5,
M-1017,"219 School House Rd, Wiley, CO 81092",Resident 1017,A-20017,2026-01-14,141772,gallons,,R6,
M-1017,"219 School House Rd, Wiley, CO 81092",Resident 1017,A-20017,2026-02-15,143501,gallons,,R6,
M-1017,"219 School House Rd, Wiley, CO 81092",Resident 1017,A-20017,2026-03-16,146135,gallons,,R6,
M-1017,"219 School House Rd, Wiley, CO 81092",Resident 1017,A-20017,2026-04-12,148381,gallons,,R6,
M-1017,"219 School House Rd, Wiley, CO 81092",Resident 1017,A-20017,2026-05-13,151419,gallons,,R6,
M-1017,"219 School House Rd, Wiley, CO 81092",Resident 1017,A-20017,2026-06-14,154453,gallons,,R6,
M-1017,"219 School House Rd, Wiley, CO 81092",Resident 1017,A-20017,2026-07-15,157400,gallons,,R6,
M-1018,"226 Cemetery Rd, Wiley, CO 81092",Resident 1018,A-20018,2026-01-14,219469,gallons,,R1,
M-1018,"226 Cemetery Rd, Wiley, CO 81092",Resident 1018,A-20018,2026-02-15,221061,gallons,,R1,
M-1018,"226 Cemetery Rd, Wiley, CO 81092",Resident 1018,A-20018,2026-03-16,223642,gallons,,R1,
M-1018,"226 Cemetery Rd, Wiley, CO 81092",Resident 1018,A-20018,2026-04-12,226372,gallons,,R1,
M-1018,"226 Cemetery Rd, Wiley, CO 81092",Resident 1018,A-20018,2026-05-13,229270,gallons,,R1,
M-1018,"226 Cemetery Rd, Wiley, CO 81092",Resident 1018,A-20018,2026-06-14,232543,gallons,,R1,
M-1018,"226 Cemetery Rd, Wiley, CO 81092",Resident 1018,A-20018,2026-07-15,236312,gallons,,R1,
M-1019,"233 Grain Elevator Rd, Wiley, CO 81092",Resident 1019,A-20019,2026-01-14,189523,gallons,,R2,
M-1019,"233 Grain Elevator Rd, Wiley, CO 81092",Resident 1019,A-20019,2026-02-15,191996,gallons,,R2,
M-1019,"233 Grain Elevator Rd, Wiley, CO 81092",Resident 1019,A-20019,2026-03-16,195266,gallons,,R2,
M-1019,"233 Grain Elevator Rd, Wiley, CO 81092",Resident 1019,A-20019,2026-04-12,198603,gallons,,R2,
M-1019,"233 Grain Elevator Rd, Wiley, CO 81092",Resident 1019,A-20019,2026-05-13,202395,gallons,,R2,
M-1019,"233 Grain Elevator Rd, Wiley, CO 81092",Resident 1019,A-20019,2026-06-14,206696,gallons,,R2,
M-1019,"233 Grain Elevator Rd, Wiley, CO 81092",Resident 1019,A-20019,2026-07-15,211202,gallons,,R2,
M-1020,"240 Main St, Wiley, CO 81092",Resident 1020,A-20020,2026-01-14,331469,gallons,,R3,
M-1020,"240 Main St, Wiley, CO 81092",Resident 1020,A-20020,2026-02-15,334221,gallons,,R3,
M-1020,"240 Main St, Wiley, CO 81092",Resident 1020,A-20020,2026-03-16,337883,gallons,,R3,
M-1020,"240 Main St, Wiley, CO 81092",Resident 1020,A-20020,2026-04-12,342031,gallons,,R3,
M-1020,"240 Main St, Wiley, CO 81092",Resident 1020,A-20020,2026-05-13,346078,gallons,,R3,
M-1020,"240 Main St, Wiley, CO 81092",Resident 1020,A-20020,2026-06-14,352183,gallons,,R3,
M-1020,"240 Main St, Wiley, CO 81092",Resident 1020,A-20020,2026-07-15,357372,gallons,,R3,
M-1021,"247 County Rd 10, Wiley, CO 81092",Resident 1021,A-20021,2026-01-14,378822,gallons,,R4,
M-1021,"247 County Rd 10, Wiley, CO 81092",Resident 1021,A-20021,2026-02-15,382314,gallons,,R4,
M-1021,"247 County Rd 10, Wiley, CO 81092",Resident 1021,A-20021,2026-03-16,386304,gallons,,R4,
M-1021,"247 County Rd 10, Wiley, CO 81092",Resident 1021,A-20021,2026-04-12,390876,gallons,,R4,
M-1021,"247 County Rd 10, Wiley, CO 81092",Resident 1021,A-20021,2026-05-13,395645,gallons,,R4,
M-1021,"247 County Rd 10, Wiley, CO 81092",Resident 1021,A-20021,2026-06-14,400969,gallons,,R4,
M-1021,"247 County Rd 10, Wiley, CO 81092",Resident 1021,A-20021,2026-07-15,407159,gallons,,R4,
M-1022,"254 County Rd 14, Wiley, CO 81092",Resident 1022,A-20022,2026-01-14,413238,gallons,,R5,
M-1022,"254 County Rd 14, Wiley, CO 81092",Resident 1022,A-20022,2026-02-15,418198,gallons,TAMPER,R5,
M-1022,"254 County Rd 14, Wiley, CO 81092",Resident 1022,A-20022,2026-03-16,425459,gallons,TAMPER,R5,
M-1022,"254 County Rd 14, Wiley, CO 81092",Resident 1022,A-20022,2026-04-12,432305,gallons,TAMPER,R5,
M-1022,"254 County Rd 14, Wiley, CO 81092",Resident 1022,A-20022,2026-05-13,438514,gallons,LOW_BATTERY,R5,
M-1022,"254 County Rd 14, Wiley, CO 81092",Resident 1022,A-20022,2026-06-14,448231,gallons,REVERSE_FLOW,R5,
M-1022,"254 County Rd 14, Wiley, CO 81092",Resident 1022,A-20022,2026-07-15,457285,gallons,LOW_BATTERY,R5,
M-1023,"261 Highway 287, Wiley, CO 81092",Resident 1023,A-20023,2026-01-14,291061,gallons,,R6,
M-1023,"261 Highway 287, Wiley, CO 81092",Resident 1023,A-20023,2026-02-15,296535,gallons,,R6,
M-1023,"261 Highway 287, Wiley, CO 81092",Resident 1023,A-20023,2026-03-16,303000,gallons,,R6,
M-1023,"261 Highway 287, Wiley, CO 81092",Resident 1023,A-20023,2026-04-12,310749,gallons,,R6,
M-1023,"261 Highway 287, Wiley, CO 81092",Resident 1023,A-20023,2026-05-13,317752,gallons,,R6,
M-1023,"261 Highway 287, Wiley, CO 81092",Resident 1023,A-20023,2026-06-14,328396,gallons,,R6,
M-1023,"261 Highway 287, Wiley, CO 81092",Resident 1023,A-20023,2026-07-15,336757,gallons,,R6,
M-1024,"268 Maple Ave, Wiley, CO 81092",Resident 1024,A-20024,2026-01-14,306422,gallons,,R1,
M-1024,"268 Maple Ave, Wiley, CO 81092",Resident 1024,A-20024,2026-02-15,308319,gallons,,R1,
M-1024,"268 Maple Ave, Wiley, CO 81092",Resident 1024,A-20024,2026-03-16,310423,gallons,,R1,
M-1024,"268 Maple Ave, Wiley, CO 81092",Resident 1024,A-20024,2026-04-12,312676,gallons,,R1,
M-1024,"268 Maple Ave, Wiley, CO 81092",Resident 1024,A-20024,2026-05-13,315585,gallons,,R1,
M-1024,"268 Maple Ave, Wiley, CO 81092",Resident 1024,A-20024,2026-06-14,318466,gallons,,R1,
M-1024,"268 Maple Ave, Wiley, CO 81092",Resident 1024,A-20024,2026-07-15,322024,gallons,,R1,
M-1025,"275 Oak St, Wiley, CO 81092",Resident 1025,A-20025,2026-01-14,205174,gallons,,R2,
M-1025,"275 Oak St, Wiley, CO 81092",Resident 1025,A-20025,2026-02-15,210710,gallons,,R2,
M-1025,"275 Oak St, Wiley, CO 81092",Resident 1025,A-20025,2026-03-16,218202,gallons,,R2,
M-1025,"275 Oak St, Wiley, CO 81092",Resident 1025,A-20025,2026-04-12,224142,gallons,,R2,
M-1025,"275 Oak St, Wiley, CO 81092",Resident 1025,A-20025,2026-05-13,231865,gallons,,R2,
M-1025,"275 Oak St, Wiley, CO 81092",Resident 1025,A-20025,2026-06-14,240681,gallons,,R2,
M-1025,"275 Oak St, Wiley, CO 81092",Resident 1025,A-20025,2026-07-15,248631,gallons,,R2,
M-1026,"282 Elm St, Wiley, CO 81092",Resident 1026,A-20026,2026-01-14,206810,gallons,,R3,
M-1026,"282 Elm St, Wiley, CO 81092",Resident 1026,A-20026,2026-02-15,209669,gallons,,R3,
M-1026,"282 Elm St, Wiley, CO 81092",Resident 1026,A-20026,2026-03-16,213469,gallons,,R3,
M-1026,"282 Elm St, Wiley, CO 81092",Resident 1026,A-20026,2026-04-12,217617,gallons,,R3,
M-1026,"282 Elm St, Wiley, CO 81092",Resident 1026,A-20026,2026-05-13,221893,gallons,,R3,
M-1026,"282 Elm St, Wiley, CO 81092",Resident 1026,A-20026,2026-06-14,226734,gallons,,R3,
M-1026,"282 Elm St, Wiley, CO 81092",Resident 1026,A-20026,2026-07-15,232073,gallons,,R3,
M-1027,"289 3rd Ave, Wiley, CO 81092",Resident 1027,A-20027,2026-01-14,395171,gallons,,R4,
M-1027,"289 3rd Ave, Wiley, CO 81092",Resident 1027,A-20027,2026-02-15,401520,gallons,,R4,
M-1027,"289 3rd Ave, Wiley, CO 81092",Resident 1027,A-20027,2026-03-16,410018,gallons,,R4,
M-1027,"289 3rd Ave, Wiley, CO 81092",Resident 1027,A-20027,2026-04-12,418062,gallons,,R4,
M-1027,"289 3rd Ave, Wiley, CO 81092",Resident 1027,A-20027,2026-05-13,427775,gallons,,R4,
M-1027,"289 3rd Ave, Wiley, CO 81092",Resident 1027,A-20027,2026-06-14,438737,gallons,,R4,
M-1027,"289 3rd Ave, Wiley, CO 81092",Resident 1027,A-20027,2026-07-15,449402,gallons,,R4,
M-1028,"296 5th St, Wiley, CO 81092",Resident 1028,A-20028,2026-01-14,186493,gallons,,R5,
M-1028,"296 5th St, Wiley, CO 81092",Resident 1028,A-20028,2026-02-15,192186,gallons,,R5,
M-1028,"296 5th St, Wiley, CO 81092",Resident 1028,A-20028,2026-03-16,198985,gallons,,R5,
M-1028,"296 5th St, Wiley, CO 81092",Resident 1028,A-20028,2026-04-12,207042,gallons,,R5,
M-1028,"296 5th St, Wiley, CO 81092",Resident 1028,A-20028,2026-05-13,216327,gallons,,R5,
M-1028,"296 5th St, Wiley, CO 81092",Resident 1028,A-20028,2026-06-14,225318,gallons,,R5,
M-1028,"296 5th St, Wiley, CO 81092",Resident 1028,A-20028,2026-07-15,234260,gallons,,R5,
M-1029,"303 Ranch Rd, Wiley, CO 81092",Resident 1029,A-20029,2026-01-14,396679,gallons,,R6,
M-1029,"303 Ranch Rd, Wiley, CO 81092",Resident 1029,A-20029,2026-02-15,402724,gallons,,R6,
M-1029,"303 Ranch Rd, Wiley, CO 81092",Resident 1029,A-20029,2026-03-16,411857,gallons,,R6,
M-1029,"303 Ranch Rd, Wiley, CO 81092",Resident 1029,A-20029,2026-04-12,420818,gallons,,R6,
M-1029,"303 Ranch Rd, Wiley, CO 81092",Resident 1029,A-20029,2026-05-13,430573,gallons,,R6,
M-1029,"303 Ranch Rd, Wiley, CO 81092",Resident 1029,A-20029,2026-06-14,440671,gallons,,R6,
M-1029,"303 Ranch Rd, Wiley, CO 81092",Resident 1029,A-20029,2026-07-15,449967,gallons,,R6,
M-1030,"310 Irrigation Ln, Wiley, CO 81092",Resident 1030,A-20030,2026-01-14,312541,gallons,,R1,
M-1030,"310 Irrigation Ln, Wiley, CO 81092",Resident 1030,A-20030,2026-02-15,317476,gallons,,R1,
M-1030,"310 Irrigation Ln, Wiley, CO 81092",Resident 1030,A-20030,2026-03-16,324123,gallons,,R1,
M-1030,"310 Irrigation Ln, Wiley, CO 81092",Resident 1030,A-20030,2026-04-12,330452,gallons,,R1,
M-1030,"310 Irrigation Ln, Wiley, CO 81092",Resident 1030,A-20030,2026-05-13,337662,gallons,,R1,
M-1030,"310 Irrigation Ln, Wiley, CO 81092",Resident 1030,A-20030,2026-06-14,346319,gallons,,R1,
M-1030,"310 Irrigation Ln, Wiley, CO 81092",Resident 1030,A-20030,2026-07-15,354106,gallons,,R1,
M-1031,"317 North Frontage, Wiley, CO 81092",Resident 1031,A-20031,2026-01-14,392078,gallons,,R2,
M-1031,"317 North Frontage, Wiley, CO 81092",Resident 1031,A-20031,2026-02-15,396390,gallons,,R2,
M-1031,"317 North Frontage, Wiley, CO 81092",Resident 1031,A-20031,2026-03-16,401358,gallons,,R2,
M-1031,"317 North Frontage, Wiley, CO 81092",Resident 1031,A-20031,2026-04-12,406862,gallons,,R2,
M-1031,"317 North Frontage, Wiley, CO 81092",Resident 1031,A-20031,2026-05-13,413952,gallons,,R2,
M-1031,"317 North Frontage, Wiley, CO 81092",Resident 1031,A-20031,2026-06-14,421090,gallons,,R2,
M-1031,"317 North Frontage, Wiley, CO 81092",Resident 1031,A-20031,2026-07-15,429497,gallons,,R2,
M-1032,"324 South Loop, Wiley, CO 81092",Resident 1032,A-20032,2026-01-14,271590,gallons,,R3,
M-1032,"324 South Loop, Wiley, CO 81092",Resident 1032,A-20032,2026-02-15,274952,gallons,,R3,
M-1032,"324 South Loop, Wiley, CO 81092",Resident 1032,A-20032,2026-03-16,278882,gallons,,R3,
M-1032,"324 South Loop, Wiley, CO 81092",Resident 1032,A-20032,2026-04-12,283389,gallons,,R3,
M-1032,"324 South Loop, Wiley, CO 81092",Resident 1032,A-20032,2026-05-13,288156,gallons,,R3,
M-1032,"324 South Loop, Wiley, CO 81092",Resident 1032,A-20032,2026-06-14,292797,gallons,,R3,
M-1032,"324 South Loop, Wiley, CO 81092",Resident 1032,A-20032,2026-07-15,298044,gallons,,R3,
M-1033,"331 Pioneer Rd, Wiley, CO 81092",Resident 1033,A-20033,2026-01-14,723013,gallons,,R4,
M-1033,"331 Pioneer Rd, Wiley, CO 81092",Resident 1033,A-20033,2026-02-15,740928,gallons,,R4,
M-1033,"331 Pioneer Rd, Wiley, CO 81092",Resident 1033,A-20033,2026-03-16,767493,gallons,,R4,
M-1033,"331 Pioneer Rd, Wiley, CO 81092",Resident 1033,A-20033,2026-04-12,789811,gallons,,R4,
M-1033,"331 Pioneer Rd, Wiley, CO 81092",Resident 1033,A-20033,2026-05-13,820641,gallons,,R4,
M-1033,"331 Pioneer Rd, Wiley, CO 81092",Resident 1033,A-20033,2026-06-14,851207,gallons,,R4,
M-1033,"331 Pioneer Rd, Wiley, CO 81092",Resident 1033,A-20033,2026-07-15,886646,gallons,,R4,
M-1034,"338 Cottonwood Dr, Wiley, CO 81092",Resident 1034,A-20034,2026-01-14,472354,gallons,,R5,
M-1034,"338 Cottonwood Dr, Wiley, CO 81092",Resident 1034,A-20034,2026-02-15,478081,gallons,,R5,
M-1034,"338 Cottonwood Dr, Wiley, CO 81092",Resident 1034,A-20034,2026-03-16,484233,gallons,,R5,
M-1034,"338 Cottonwood Dr, Wiley, CO 81092",Resident 1034,A-20034,2026-04-12,490543,gallons,,R5,
M-1034,"338 Cottonwood Dr, Wiley, CO 81092",Resident 1034,A-20034,2026-05-13,499746,gallons,,R5,
M-1034,"338 Cottonwood Dr, Wiley, CO 81092",Resident 1034,A-20034,2026-06-14,510040,gallons,,R5,
M-1034,"338 Cottonwood Dr, Wiley, CO 81092",Resident 1034,A-20034,2026-07-15,519273,gallons,,R5,
M-1035,"345 Sand Creek Rd, Wiley, CO 81092",Resident 1035,A-20035,2026-01-14,478112,gallons,,R6,
M-1035,"345 Sand Creek Rd, Wiley, CO 81092",Resident 1035,A-20035,2026-02-15,481195,gallons,,R6,
M-1035,"345 Sand Creek Rd, Wiley, CO 81092",Resident 1035,A-20035,2026-03-16,485193,gallons,,R6,
M-1035,"345 Sand Creek Rd, Wiley, CO 81092",Resident 1035,A-20035,2026-04-12,489349,gallons,,R6,
